Step: 0
1	0	0	0	0	0	0	0	0	1
1	0	0	R2	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 5
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	R1	0	0	0	0	0	0	1
1	R3	0	0	0	0	R4	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	R0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	R2	0	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 6
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	0	R1	0	0	R4	0	0	1
1	0	0	0	0	0	0	0	0	1
1	R3	0	0	0	0	0	0	0	1
1	0	0	0	0	0	R0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	R2	0	0	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 7
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	R1	0	R4	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	R3	0	0	0	R0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	R2	0	0	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 8
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	R1	0	0	0	0	1
1	0	0	0	0	0	R4	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	R0	0	0	0	0	1
1	R3	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	R2	0	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 9
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	0	R1	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	R4	0	0	1
1	0	0	R0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	R3	0	0	0	0	0	0	0	1
1	0	0	R2	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 10
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	R1	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	R0	0	0	0	R4	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	R3	0	0	R2	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 11
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	R1	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	R0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	R4	0	0	1
1	0	0	0	0	0	0	0	0	1
1	R3	0	0	0	R2	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 12
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	R1	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	R0	0	0	0	0	0	0	0	1
1	0	0	0	0	R4	0	0	0	1
1	0	0	0	0	R2	0	0	0	1
1	0	R3	0	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 13
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	R1	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	R0	0	0	0	0	0	0	1
1	0	0	0	R4	0	0	0	0	1
1	0	0	0	0	R2	0	0	0	1
1	0	0	R3	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 14
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	0	R1	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	R0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	R4	R2	0	0	0	1
1	0	R3	0	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 15
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	R1	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	R0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	R2	0	0	0	1
1	R3	0	0	R4	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 16
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	R1	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	R0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	R3	0	0	0	R2	0	0	0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 17
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	R1	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	R0	0	0	1
1	R3	0	0	0	0	0	0	0	1
1	0	0	0	0	R2	0	0	0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 18
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	R1	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	R3	0	0	0	0	0	R0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	R2	0	0	0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 19
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	R1	1
1	0	0	0	0	0	0	0	0	1
1	R3	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	R0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	R2	0	0	0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 20
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	R1	1
1	0	0	0	0	0	0	0	0	1
1	R3	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	R0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	R2	0	0	0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 21
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	R1	1
1	R3	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	R0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	R2	0	0	0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 22
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	R1	1
1	R3	0	0	0	0	0	0	R0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	R2	0	0	0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 23
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	R1	0	1
1	0	0	0	0	0	0	0	R0	1
1	R3	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	R2	0	0	0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 24
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	R1	0	1
1	0	0	0	0	0	0	0	R0	1
1	R3	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	R2	0	0	0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 25
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	R1	0	1
1	0	0	0	0	0	0	0	R0	1
1	R3	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	R2	0	0	0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 26
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	R1	0	1
1	0	0	0	0	0	0	0	R0	1
1	R3	0	0	0	0	0	0	0	1
1	0	0	0	0	R2	0	0	0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 27
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	R1	0	1
1	0	R3	0	0	0	0	0	R0	1
1	0	0	0	0	R2	0	0	0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 28
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	R3	0	0	0	R1	0	1
1	0	0	0	0	R2	0	0	R0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 29
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	R3	0	0	0	R1	1
1	0	0	0	0	R2	0	R0	0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 30
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	R3	0	0	0	0	1
1	0	0	0	0	R2	R0	0	R1	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 31
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	R3	0	0	0	0	1
1	0	0	0	0	R2	R0	0	R1	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 32
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	R3	0	0	0	0	1
1	0	0	0	0	R2	R0	R1	0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 33
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	R3	0	0	R1	0	1
1	0	0	0	0	R2	R0	0	0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 34
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	R3	0	R1	0	0	1
1	0	0	0	0	R2	R0	0	0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 35
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	R3	R1	0	0	0	1
1	0	0	0	0	R2	R0	0	0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 36
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	R1	0	0	0	1
1	0	0	0	R3	0	0	0	0	1
1	0	0	0	0	R2	R0	0	0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 37
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	R1	0	0	0	0	1
1	0	0	0	R3	0	0	0	0	1
1	0	0	0	0	R2	R0	0	0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 38
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	R1	0	0	0	0	0	1
1	0	0	0	R3	0	0	0	0	1
1	0	0	0	0	R2	R0	0	0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 39
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	R1	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	R3	0	0	0	0	1
1	0	0	0	0	R2	R0	0	0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 40
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	R1	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	R3	0	0	0	0	1
1	0	0	0	0	R2	R0	0	0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 41
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	R1	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	R3	0	0	0	0	1
1	0	0	0	0	R2	R0	0	0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 42
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	R1	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	R3	0	0	0	0	1
1	0	0	0	0	R2	R0	0	0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 43
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	R1	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	R3	0	0	0	0	1
1	0	0	0	0	R2	R0	0	0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 44
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	R1	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	R3	0	0	0	0	1
1	0	0	0	0	R2	R0	0	0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 45
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	R1	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	R3	0	0	0	0	1
1	0	0	0	0	R2	R0	0	0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 46
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	R1	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	R3	0	0	0	0	1
1	0	0	0	0	R2	R0	0	0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 47
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	R1	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	R3	0	0	0	0	1
1	0	0	0	0	R2	R0	0	0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 48
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	R1	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	R3	0	0	0	0	1
1	0	0	0	0	R2	R0	0	0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 49
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	R1	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	R3	0	0	0	0	1
1	0	0	0	0	R2	R0	0	0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 50
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	R1	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	R3	0	0	0	0	1
1	0	0	0	0	R2	R0	0	0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 51
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	R1	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	R3	0	0	0	0	1
1	0	0	0	0	R2	R0	0	0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 52
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	R1	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	R3	0	0	0	0	1
1	0	0	0	0	R2	R0	0	0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 53
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	R1	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	R3	0	0	0	0	1
1	0	0	0	0	R2	R0	0	0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 54
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	R1	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	R3	0	R0	0	0	1
1	0	0	0	0	R2	0	0	0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 55
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	R1	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	R3	R0	0	0	0	1
1	0	0	0	0	R2	0	0	0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 56
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	R1	0	0	0	0	0	1
1	0	0	0	0	R0	0	0	0	1
1	0	0	0	R3	0	0	0	0	1
1	0	0	0	0	R2	0	0	0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 57
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	R1	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	R0	0	0	0	0	1
1	0	0	0	R3	0	0	0	0	1
1	0	0	0	0	R2	0	0	0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 58
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	0	R1	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	R0	0	0	0	0	0	1
1	0	0	0	R3	0	0	0	0	1
1	0	0	0	0	R2	0	0	0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 59
1	1	1	1	1	1	1	1	1	1
1	0	0	R1	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	R0	0	0	0	0	0	0	1
1	0	0	0	R3	0	0	0	0	1
1	0	0	0	0	R2	0	0	0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 60
1	1	1	1	1	1	1	1	1	1
1	0	0	R1	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	R0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	R3	0	0	0	0	1
1	0	0	0	0	R2	0	0	0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 61
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	0	R1	0	0	0	0	0	1
1	0	R0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	R3	0	0	0	0	1
1	0	0	0	0	R2	0	0	0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 62
1	1	1	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0	0	1
1	0	R0	0	0	0	0	0	0	1
1	0	0	R1	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	R3	0	0	0	0	1
1	0	0	0	0	R2	0	0	0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 63
1	1	1	1	1	1	1	1	1	1
1	0	R0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	R1	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	R3	0	0	0	0	1
1	0	0	0	0	R2	0	0	0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 64
1	1	1	1	1	1	1	1	1	1
1	0	R0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	R1	0	0	0	0	0	1
1	0	0	0	R3	0	0	0	0	1
1	0	0	0	R2	0	0	0	0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 65
1	1	1	1	1	1	1	1	1	1
1	0	0	R0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
1	0	0	0	R1	0	0	0	0	1
1	0	0	0	R3	0	0	0	0	1
1	0	0	R2	0	0	0	0	0	1
1	0	0	R4	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1
Step: 66
1	1	1	1	1	1	1	1	1	1
1	0	0	0	R0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	1
